Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
11/07 20:00:00,4.6728639,1.583572451,0.7779438375,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.3199777004,0.5094541483,0.7428501721
11/07 21:00:00,4.411729123,1.50596796,0.7255841772,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.280754568,0.5269685036,0.6892840383
11/07 22:00:00,4.012360248,1.370628667,0.6608152952,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2632988343,0.5146657369,0.6253626304
11/07 23:00:00,3.262412273,1.099746063,0.5543374487,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2107599786,0.4453772388,0.5236577107
11/08 1059432:00:00,2.525270504,0.8407610703,0.4427417485,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1405510376,0.3870245333,0.4160816271
11/08 1:00:00,1.767577346,0.5813618216,0.3209903482,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.09E-02,0.3201282398,0.2989383669
11/08 2:00:00,1.460324097,0.4796501103,0.2682014771,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,7.67E-02,0.2947537836,0.2478974111
11/08 3:00:00,1.341403475,0.4326159224,0.2556576494,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.41E-02,0.2913363484,0.2355889928
11/08 4:00:00,1.329956022,0.4212788511,0.2611297487,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,5.69E-02,0.2872354262,0.2413435835
11/08 5:00:00,1.417910662,0.4208434815,0.3051687258,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.73E-02,0.2763850696,0.2861299857
11/08 6:00:00,1.903490406,0.4718633719,0.498042189,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-02,1.16E-02,8.00E-02,0.3084235243,0.4767964852
11/08 7:00:00,2.917825391,0.6231838602,0.8555400023,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.1337537194,0.3563530526,0.8309926808
11/08 8:00:00,3.55733204,0.8648588682,0.9493863539,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1906826227,3.91E-02,0.2113385113,0.3786518171,0.9233029856
11/08 9:00:00,3.454806041,0.8314496337,0.9145168836,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1855290383,3.81E-02,0.272663513,0.3201282398,0.8924649024
11/08 10:00:00,3.114781042,0.7457800939,0.8285319426,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.103071688,2.11E-02,0.3340373517,0.2724550191,0.8097639233
11/08 11:00:00,2.926477615,0.748327827,0.7320531925,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3488093121,0.2788627101,0.7128437805
11/08 12:00:00,2.788494015,0.7645382238,0.6468539384,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3649342731,0.2789481459,0.6276386412
11/08 13:00:00,2.62476192,0.7506784757,0.578685795,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3557734983,0.2742491726,0.5597941857
11/08 14:00:00,2.50457245,0.7263409609,0.5432552055,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3219526009,0.2837325552,0.523710335
11/08 15:00:00,2.441261962,0.7295031785,0.5089880133,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.2967170257,0.2997090646,0.4883426035
11/08 16:00:00,2.610533379,0.8059223293,0.5177783817,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1391467787,2.85E-02,0.3067911011,0.3163690611,0.4959853509
11/08 17:00:00,3.194656609,1.050928762,0.5668257168,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2525256355,5.18E-02,0.3573234763,0.3742091514,0.5410483808
11/08 18:00:00,4.21484321,1.458205407,0.6724113757,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4483617761,9.20E-02,0.4482008871,0.4546043138,0.6410960322
11/08 19:00:00,4.811331525,1.679839446,0.7653633402,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.4021357452,0.4935630748,0.7313643288
11/08 20:00:00,4.680932321,1.583572451,0.7819780484,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.3199777004,0.5094541483,0.746884383
11/08 21:00:00,4.420035609,1.50596796,0.7297374199,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.280754568,0.5269685036,0.693437281
11/08 22:00:00,4.02070379,1.370628667,0.6649870667,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2632988343,0.5146657369,0.6295344018
11/08 23:00:00,3.269622655,1.099746063,0.55794264,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2107599786,0.4453772388,0.527262902
11/09 1059456:00:00,2.531531529,0.8407610703,0.4458722607,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1405510376,0.3870245333,0.4192121393
11/09 1:00:00,1.772603138,0.5813618216,0.3235032439,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.09E-02,0.3201282398,0.3014512626
11/09 2:00:00,1.457714249,0.4796501103,0.2668965531,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,7.67E-02,0.2947537836,0.2465924871
11/09 3:00:00,1.336803181,0.4326159224,0.2533575025,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.41E-02,0.2913363484,0.233288846
11/09 4:00:00,1.326036074,0.4212788511,0.2591697747,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,5.69E-02,0.2872354262,0.2393836095
11/09 5:00:00,1.415169805,0.4208434815,0.3037982973,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.73E-02,0.2763850696,0.2847595571
11/09 6:00:00,1.900905348,0.4718633719,0.4967496603,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-02,1.16E-02,8.00E-02,0.3084235243,0.4755039565
11/09 7:00:00,2.919272694,0.6231838602,0.8562636534,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.1337537194,0.3563530526,0.8317163318
11/09 8:00:00,3.561885541,0.8648588682,0.9516631042,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1906826227,3.91E-02,0.2113385113,0.3786518171,0.925579736
11/09 9:00:00,3.457744815,0.8314496337,0.9159862703,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1855290383,3.81E-02,0.272663513,0.3201282398,0.893934289
11/09 10:00:00,3.117110463,0.7457800939,0.8296966534,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.103071688,2.11E-02,0.3340373517,0.2724550191,0.8109286341
11/09 11:00:00,2.928983967,0.748327827,0.7333063688,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3488093121,0.2788627101,0.7140969568
11/09 12:00:00,2.789207837,0.7645382238,0.6472108491,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3649342731,0.2789481459,0.6279955519
11/09 13:00:00,2.62654482,0.7506784757,0.5795772451,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3557734983,0.2742491726,0.5606856358
11/09 14:00:00,2.502371803,0.7263409609,0.5421548817,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3219526009,0.2837325552,0.5226100112
11/09 15:00:00,2.429362923,0.7295031785,0.503038494,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.2967170257,0.2997090646,0.4823930842
11/09 16:00:00,2.592740335,0.8059223293,0.5088818598,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1391467787,2.85E-02,0.3067911011,0.3163690611,0.487088829
11/09 17:00:00,3.179707388,1.050928762,0.5593511062,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2525256355,5.18E-02,0.3573234763,0.3742091514,0.5335737702
11/09 18:00:00,4.203294801,1.458205407,0.6666371709,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4483617761,9.20E-02,0.4482008871,0.4546043138,0.6353218273
11/09 19:00:00,4.802088645,1.679839446,0.7607418999,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.4021357452,0.4935630748,0.7267428885
11/09 20:00:00,4.670736914,1.583572451,0.7768803446,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.3199777004,0.5094541483,0.7417866792
11/09 21:00:00,4.409562679,1.50596796,0.7245009549,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.280754568,0.5269685036,0.688200816
11/09 22:00:00,4.008337127,1.370628667,0.6588037347,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2632988343,0.5146657369,0.6233510699
11/09 23:00:00,3.257840496,1.099746063,0.5520515602,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2107599786,0.4453772388,0.5213718222
11/10 1059480:00:00,2.515732116,0.8407610703,0.4379725545,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1405510376,0.3870245333,0.411312433
11/10 1:00:00,1.762306812,0.5813618216,0.318355081,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.09E-02,0.3201282398,0.2963030998
11/10 2:00:00,1.450710886,0.4796501103,0.2633948716,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,7.67E-02,0.2947537836,0.2430908056
11/10 3:00:00,1.330521498,0.4326159224,0.2502166607,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.41E-02,0.2913363484,0.2301480042
11/10 4:00:00,1.321056999,0.4212788511,0.2566802369,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,5.69E-02,0.2872354262,0.2368940717
11/10 5:00:00,1.40922093,0.4208434815,0.3008238598,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.73E-02,0.2763850696,0.2817851197
11/10 6:00:00,1.900976441,0.4718633719,0.4967852068,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-02,1.16E-02,8.00E-02,0.3084235243,0.4755395029
11/10 7:00:00,2.922436835,0.6231838602,0.8578457243,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.1337537194,0.3563530526,0.8332984027
11/10 8:00:00,3.566779089,0.8648588682,0.9541098787,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1906826227,3.91E-02,0.2113385113,0.3786518171,0.9280265104
11/10 9:00:00,3.462902484,0.8314496337,0.9185651048,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1855290383,3.81E-02,0.272663513,0.3201282398,0.8965131236
11/10 10:00:00,3.122185065,0.7457800939,0.8322339543,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.103071688,2.11E-02,0.3340373517,0.2724550191,0.8134659351
11/10 11:00:00,2.932574965,0.748327827,0.7351018677,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3488093121,0.2788627101,0.7158924557
11/10 12:00:00,2.79994258,0.7645382238,0.6525782208,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3649342731,0.2789481459,0.6333629235
11/10 13:00:00,2.64123576,0.7506784757,0.5869227148,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3557734983,0.2742491726,0.5680311056
11/10 14:00:00,2.517587741,0.7263409609,0.5497628509,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3219526009,0.2837325552,0.5302179804
11/10 15:00:00,2.44521154,0.7295031785,0.5109628024,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.2967170257,0.2997090646,0.4903173927
11/10 16:00:00,2.610386386,0.8059223293,0.5177048853,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1391467787,2.85E-02,0.3067911011,0.3163690611,0.4959118545
11/10 17:00:00,3.198749349,1.050928762,0.5688720864,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2525256355,5.18E-02,0.3573234763,0.3742091514,0.5430947504
11/10 18:00:00,4.222931594,1.458205407,0.6764555677,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4483617761,9.20E-02,0.4482008871,0.4546043138,0.6451402242
11/10 19:00:00,4.820789235,1.679839446,0.770092195,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.4021357452,0.4935630748,0.7360931836
11/10 20:00:00,4.689235397,1.583572451,0.7861295861,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.3199777004,0.5094541483,0.7510359207
11/10 21:00:00,4.426759676,1.50596796,0.7330994532,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.280754568,0.5269685036,0.6967993143
11/10 22:00:00,4.024774737,1.370628667,0.6670225398,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2632988343,0.5146657369,0.631569875
11/10 23:00:00,3.272401379,1.099746063,0.5593320017,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2107599786,0.4453772388,0.5286522637
11/11 1059504:00:00,2.531361503,0.8407610703,0.445787248,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1405510376,0.3870245333,0.4191271266
11/11 1:00:00,1.805156985,0.5879355099,0.3332064791,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.75E-02,0.3201282398,0.3111544979
11/11 2:00:00,1.474110882,0.4835971375,0.2711478425,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,8.06E-02,0.2947537836,0.2508437765
11/11 3:00:00,1.348133526,0.4352271629,0.2564114344,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.67E-02,0.2913363484,0.2363427778
11/11 4:00:00,1.334776814,0.4226442564,0.2621747393,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,5.82E-02,0.2872354262,0.2423885741
11/11 5:00:00,1.436514395,0.4235146393,0.3117994342,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.99E-02,0.2763850696,0.292760694
11/11 6:00:00,1.963472484,0.4759600678,0.5239365322,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-02,1.16E-02,8.41E-02,0.3084235243,0.5026908283
11/11 7:00:00,3.065755283,0.6338093809,0.9188794274,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.1443792401,0.3563530526,0.8943321059
11/11 8:00:00,3.757878092,0.8860202471,1.028498001,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1906826227,3.91E-02,0.2324998901,0.3786518171,1.002414633
11/11 9:00:00,3.68693879,0.8638869605,0.9981459313,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1855290383,3.81E-02,0.3051008398,0.3201282398,0.9760939501
11/11 10:00:00,3.358312264,0.7908111884,0.9052664592,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.103071688,2.11E-02,0.3790684462,0.2724550191,0.8864984399
11/11 11:00:00,3.170067845,0.799244097,0.8029320378,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3997255821,0.2788627101,0.7837226257
11/11 12:00:00,3.014582964,0.8170270253,0.7074096111,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.4174230746,0.2789481459,0.6881943138
11/11 13:00:00,2.828693483,0.79848902,0.6328410322,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.4035840426,0.2742491726,0.613949423
11/11 14:00:00,2.684717111,0.7699290283,0.5897394684,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3655406683,0.2837325552,0.5701945979
11/11 15:00:00,2.597950603,0.768628782,0.5482067305,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.3358426292,0.2997090646,0.5275613208
11/11 16:00:00,2.75656705,0.8429813318,0.5537362148,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1391467787,2.85E-02,0.3438501036,0.3163690611,0.5319431839
11/11 17:00:00,3.356363571,1.08684671,0.6117612497,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2525256355,5.18E-02,0.3932414243,0.3742091514,0.5859839138
11/11 18:00:00,4.395192791,1.493557366,0.7272342075,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4483617761,9.20E-02,0.4835528456,0.4546043138,0.695918864
11/11 19:00:00,5.022269339,1.714149789,0.836521904,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.4364460881,0.4935630748,0.8025228926
11/11 20:00:00,4.906404572,1.617817233,0.860469392,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.354222482,0.5094541483,0.8253757266
11/11 21:00:00,4.637142975,1.540823358,0.8034357046,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.3156099662,0.5269685036,0.7671355657
11/11 22:00:00,4.21247738,1.406235553,0.7252669756,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2989057203,0.5146657369,0.6898143108
11/11 23:00:00,3.422410126,1.128039297,0.6060431406,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2390532132,0.4453772388,0.5753634026
11/12 1059528:00:00,2.619036062,0.8562959281,0.4740896695,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1560858954,0.3870245333,0.447429548
11/12 1:00:00,1.806113725,0.5879355099,0.3336848493,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.75E-02,0.3201282398,0.311632868
11/12 2:00:00,1.479240245,0.4835971375,0.2737125239,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,8.06E-02,0.2947537836,0.2534084579
11/12 3:00:00,1.352383031,0.4352271629,0.2585361867,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.67E-02,0.2913363484,0.2384675301
11/12 4:00:00,1.339261787,0.4226442564,0.2644172258,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,5.82E-02,0.2872354262,0.2446310606
11/12 5:00:00,1.438347305,0.4235146393,0.3127158894,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.99E-02,0.2763850696,0.2936771492
11/12 6:00:00,1.967554419,0.4759600678,0.5259774998,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.67E-02,1.16E-02,8.41E-02,0.3084235243,0.504731796
11/12 7:00:00,3.074345477,0.6338093809,0.9231745245,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.1443792401,0.3563530526,0.898627203
11/12 8:00:00,3.765950049,0.8860202471,1.032533979,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1906826227,3.91E-02,0.2324998901,0.3786518171,1.006450611
11/12 9:00:00,3.695371675,0.8638869605,1.002362374,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1855290383,3.81E-02,0.3051008398,0.3201282398,0.9803103926
11/12 10:00:00,3.368249589,0.7908111884,0.9102351217,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.103071688,2.11E-02,0.3790684462,0.2724550191,0.8914671024
11/12 11:00:00,3.180610303,0.799244097,0.8082032667,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3997255821,0.2788627101,0.7889938547
11/12 12:00:00,3.023748488,0.8170270253,0.7119923733,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.4174230746,0.2789481459,0.692777076
11/12 13:00:00,2.836070378,0.79848902,0.6365294797,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.4035840426,0.2742491726,0.6176378705
11/12 14:00:00,2.691219425,0.7699290283,0.5929906256,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.76E-02,1.80E-02,0.3655406683,0.2837325552,0.5734457551
11/12 15:00:00,2.60473958,0.768628782,0.5516012188,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.79E-02,2.01E-02,0.3358426292,0.2997090646,0.5309558091
11/12 16:00:00,2.764299769,0.8429813318,0.5576025741,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1391467787,2.85E-02,0.3438501036,0.3163690611,0.5358095432
11/12 17:00:00,3.364633992,1.08684671,0.6158964602,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2525256355,5.18E-02,0.3932414243,0.3742091514,0.5901191243
11/12 18:00:00,4.406278945,1.493557366,0.7327772844,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.4483617761,9.20E-02,0.4835528456,0.4546043138,0.7014619409
11/12 19:00:00,5.032839737,1.714149789,0.841807103,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.4364460881,0.4935630748,0.8078080916
11/12 20:00:00,4.916426211,1.617817233,0.8654802114,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.6132765433,0.1257890469,0.354222482,0.5094541483,0.830386546
11/12 21:00:00,4.647271522,1.540823358,0.8084999781,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.5668942838,0.1162755927,0.3156099662,0.5269685036,0.7721998392
11/12 22:00:00,4.222794883,1.406235553,0.730425727,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.479283349,9.83E-02,0.2989057203,0.5146657369,0.6949730621
11/12 23:00:00,3.429963978,1.128039297,0.6098200669,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.3555973235,7.29E-02,0.2390532132,0.4453772388,0.5791403289
11/13 1059552:00:00,2.623103897,0.8562959281,0.4761235874,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.2473720511,5.07E-02,0.1560858954,0.3870245333,0.449463466
11/13 1:00:00,1.776669809,0.5813618216,0.3255365797,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.1288396099,2.64E-02,9.09E-02,0.3201282398,0.3034845984
11/13 2:00:00,1.463706882,0.4796501103,0.2698928696,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.73E-02,1.59E-02,7.67E-02,0.2947537836,0.2495888036
11/13 3:00:00,1.344454243,0.4326159224,0.2571830334,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,5.15E-02,1.06E-02,6.41E-02,0.2913363484,0.2371143769
