Date/Time,Electricity Total [kWh] (Hourly),Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly)
01/05 17:00:00,3.723219342,1.086994242,0.794139097,0.00E+00,0.119625566,0.00E+00,3.32E-03,3.32E-03,3.32E-03,0.224984415,4.61E-02,0.353721026,0.443749045,0.643945951
01/05 18:00:00,5.510234328,1.515337633,1.253274369,0.00E+00,0.453496625,0.00E+00,1.26E-02,1.26E-02,1.26E-02,0.417828218,8.57E-02,0.445070293,0.539084171,0.762643019
01/05 19:00:00,5.293960692,1.777479618,0.912196797,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.398284023,0.585282702,0.871879694
01/05 20:00:00,5.263192083,1.728574357,0.93136678,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.315346149,0.604126839,0.889751602
01/05 21:00:00,5.079947567,1.602771931,0.963614515,0.00E+00,9.53E-02,0.00E+00,2.64E-03,2.64E-03,2.64E-03,0.567817873,0.11646503,0.275875149,0.624895915,0.825287154
01/05 22:00:00,5.285979183,1.469435396,1.190891288,0.00E+00,0.402749414,0.00E+00,1.12E-02,1.12E-02,1.12E-02,0.476752706,9.78E-02,0.25834249,0.610306906,0.746100983
01/05 23:00:00,5.271854215,1.203258839,1.436824607,0.00E+00,0.780218415,0.00E+00,2.16E-02,2.16E-02,2.16E-02,0.35890373,7.36E-02,0.205881021,0.528142414,0.620225189
01/06 1052064:00:00,5.353147895,0.940458759,1.725862621,0.00E+00,1.210021521,0.00E+00,3.36E-02,3.36E-02,3.36E-02,0.246411489,5.05E-02,0.13592089,0.45894593,0.484226685
01/06 1:00:00,5.509843999,0.682601625,2.046305804,0.00E+00,1.680242267,0.00E+00,4.66E-02,4.66E-02,4.66E-02,0.128562513,2.64E-02,8.64E-02,0.37961819,0.3399136
01/06 2:00:00,5.95413119,0.584281243,2.355249397,0.00E+00,2.057153679,0.00E+00,5.71E-02,5.71E-02,5.71E-02,7.50E-02,1.54E-02,7.22E-02,0.349528357,0.274018514
01/06 3:00:00,6.454868597,0.550052049,2.63161937,0.00E+00,2.351649533,0.00E+00,6.52E-02,6.52E-02,6.52E-02,5.36E-02,1.10E-02,5.97E-02,0.345475855,0.25617179
01/06 4:00:00,6.925449371,0.54445067,2.865924455,0.00E+00,2.581146146,0.00E+00,7.16E-02,7.16E-02,7.16E-02,5.36E-02,1.10E-02,5.26E-02,0.340612851,0.261315249
01/06 5:00:00,7.481804863,0.548129152,3.133953148,0.00E+00,2.797614862,0.00E+00,7.76E-02,7.76E-02,7.76E-02,5.36E-02,1.10E-02,6.32E-02,0.327746155,0.313761546
01/06 6:00:00,8.277605138,0.601994245,3.476333176,0.00E+00,2.907321838,0.00E+00,8.06E-02,8.06E-02,8.06E-02,5.36E-02,1.10E-02,7.60E-02,0.365738368,0.543817511
01/06 7:00:00,11.7178619,0.825286335,4.946319987,0.00E+00,3.944068735,0.00E+00,0.109401984,0.109401984,0.109401984,0.123205778,2.53E-02,0.129758135,0.422574718,0.973142261
01/06 8:00:00,9.680060513,1.077214787,3.728542262,0.00E+00,2.606784517,0.00E+00,7.23E-02,7.23E-02,7.23E-02,0.251768291,5.16E-02,0.207406095,0.449017299,1.090827262
01/06 9:00:00,7.604706365,1.00075249,2.775320002,0.00E+00,1.689753079,0.00E+00,4.69E-02,4.69E-02,4.69E-02,0.241054754,4.94E-02,0.268690864,0.37961819,1.059416986
01/06 10:00:00,5.216702701,0.838313355,1.767109871,0.00E+00,0.780230799,0.00E+00,2.16E-02,2.16E-02,2.16E-02,0.123205778,2.53E-02,0.33003376,0.323085777,0.964623361
01/06 11:00:00,4.551466679,0.829214604,1.449545725,0.00E+00,0.574079933,0.00E+00,1.59E-02,1.59E-02,1.59E-02,0.101778637,2.09E-02,0.344876896,0.33068422,0.852686664
01/06 12:00:00,3.168481198,0.829635002,0.77352406,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.361120015,0.330785532,0.750737952
01/06 13:00:00,2.973464731,0.814789051,0.690669857,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.351846255,0.325213341,0.66826759
01/06 14:00:00,2.833448583,0.792036528,0.643801635,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.317848037,0.336459036,0.62062471
01/06 15:00:00,2.74114123,0.79223188,0.5981045,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107135439,2.20E-02,0.292642405,0.355404486,0.57362252
01/06 16:00:00,2.875827518,0.854486795,0.603869989,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.133919315,2.75E-02,0.302863858,0.375160437,0.578027124
01/06 17:00:00,3.450746018,1.083676026,0.664541543,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.353721026,0.443749045,0.633973963
01/06 18:00:00,4.539618699,1.502758382,0.79315618,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.417828218,8.57E-02,0.445070293,0.539084171,0.756021455
01/06 19:00:00,5.281174632,1.777479618,0.905803767,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.398284023,0.585282702,0.865486664
01/06 20:00:00,5.251481273,1.728574357,0.925511375,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.315346149,0.604126839,0.883896197
01/06 21:00:00,4.871760385,1.600128979,0.864811646,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.567817873,0.11646503,0.275875149,0.624895915,0.821765793
01/06 22:00:00,4.435603142,1.458263789,0.788089071,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476752706,9.78E-02,0.25834249,0.610306906,0.74604818
01/06 23:00:00,4.536082945,1.193574009,1.088181387,0.00E+00,0.431069018,0.00E+00,1.20E-02,1.20E-02,1.20E-02,0.35890373,7.36E-02,0.205881021,0.528142414,0.620731366
01/07 1052088:00:00,4.985939581,0.935624625,1.552025531,0.00E+00,1.03574536,0.00E+00,2.87E-02,2.87E-02,2.87E-02,0.246411489,5.05E-02,0.13592089,0.45894593,0.484665756
01/07 1:00:00,5.413152056,0.68739565,1.99501282,0.00E+00,1.616083355,0.00E+00,4.48E-02,4.48E-02,4.48E-02,0.128562513,2.64E-02,9.29E-02,0.37961819,0.352779528
01/07 2:00:00,6.145677595,0.590463863,2.442631289,0.00E+00,2.137749402,0.00E+00,5.93E-02,5.93E-02,5.93E-02,7.50E-02,1.54E-02,7.62E-02,0.349528357,0.280804684
01/07 3:00:00,6.876748758,0.558005079,2.829182936,0.00E+00,2.544227245,0.00E+00,7.06E-02,7.06E-02,7.06E-02,5.36E-02,1.10E-02,6.23E-02,0.345475855,0.261157643
01/07 4:00:00,7.568161807,0.554082886,3.169314565,0.00E+00,2.879174252,0.00E+00,7.99E-02,7.99E-02,7.99E-02,5.36E-02,1.10E-02,5.40E-02,0.340612851,0.266677253
01/07 5:00:00,8.146413681,0.559174944,3.446834661,0.00E+00,3.099530175,0.00E+00,8.60E-02,8.60E-02,8.60E-02,5.36E-02,1.10E-02,6.58E-02,0.327746155,0.324727746
01/07 6:00:00,8.931388358,0.61373859,3.783752614,0.00E+00,3.183028481,0.00E+00,8.83E-02,8.83E-02,8.83E-02,5.36E-02,1.10E-02,8.01E-02,0.365738368,0.575530305
01/07 7:00:00,10.0519139,0.811831093,4.150913825,0.00E+00,3.075929246,0.00E+00,8.53E-02,8.53E-02,8.53E-02,0.123205778,2.53E-02,0.140383655,0.422574718,1.045875589
01/07 8:00:00,10.09722981,1.100981041,3.910763092,0.00E+00,2.700693297,0.00E+00,7.49E-02,7.49E-02,7.49E-02,0.251768291,5.16E-02,0.228567474,0.449017299,1.179139312
01/07 9:00:00,8.687800967,1.044151749,3.26259901,0.00E+00,2.084943471,0.00E+00,5.78E-02,5.78E-02,5.78E-02,0.241054754,4.94E-02,0.301128191,0.37961819,1.151505602
01/07 10:00:00,6.673423856,0.899072824,2.418875167,0.00E+00,1.347256995,0.00E+00,3.74E-02,3.74E-02,3.74E-02,0.123205778,2.53E-02,0.375064854,0.323085777,1.049362461
01/07 11:00:00,6.022702018,0.896212597,2.102056263,0.00E+00,1.153844737,0.00E+00,3.20E-02,3.20E-02,3.20E-02,0.101778637,2.09E-02,0.395793166,0.33068422,0.925432398
01/07 12:00:00,3.398069545,0.882123803,0.835829432,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.413608816,0.330785532,0.813043325
01/07 13:00:00,3.17933357,0.862599596,0.745793732,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996568,0.325213341,0.723391464
01/07 14:00:00,3.014631688,0.835624596,0.69080512,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.361436105,0.336459036,0.667628194
01/07 15:00:00,2.906134292,0.831357484,0.641475427,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107135439,2.20E-02,0.331768009,0.355404486,0.616993447
01/07 16:00:00,3.036960185,0.891545797,0.64737732,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.133919315,2.75E-02,0.339922861,0.375160437,0.621534455
01/07 17:00:00,3.627782307,1.119593974,0.71714174,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.389638974,0.443749045,0.686574159
01/07 18:00:00,4.734542067,1.538110341,0.855265905,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.417828218,8.57E-02,0.480422252,0.539084171,0.81813118
01/07 19:00:00,5.508810788,1.811789961,0.985311502,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.432594366,0.585282702,0.944994399
01/07 20:00:00,5.496249195,1.762819138,1.013650555,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.34959093,0.604126839,0.972035377
01/07 21:00:00,5.105248142,1.634984377,0.946700126,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.567817873,0.11646503,0.310730547,0.624895915,0.903654274
01/07 22:00:00,4.64078492,1.493870675,0.855073074,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476752706,9.78E-02,0.293949376,0.610306906,0.813032183
01/07 23:00:00,3.789335331,1.209910097,0.710492919,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.35890373,7.36E-02,0.234174255,0.528142414,0.674111916
01/08 1052112:00:00,3.936403551,0.936059965,1.041922417,0.00E+00,0.491390181,0.00E+00,1.36E-02,1.36E-02,1.36E-02,0.246411489,5.05E-02,0.151455748,0.45894593,0.518917821
01/08 1:00:00,4.51590956,0.675600235,1.569989279,0.00E+00,1.190844896,0.00E+00,3.30E-02,3.30E-02,3.30E-02,0.128562513,2.64E-02,9.29E-02,0.37961819,0.352994447
01/08 2:00:00,5.35905368,0.580123014,2.069939756,0.00E+00,1.764949766,0.00E+00,4.90E-02,4.90E-02,4.90E-02,7.50E-02,1.54E-02,7.62E-02,0.349528357,0.280912787
01/08 3:00:00,6.318251178,0.550666737,2.564703317,0.00E+00,2.279671475,0.00E+00,6.32E-02,6.32E-02,6.32E-02,5.36E-02,1.10E-02,6.23E-02,0.345475855,0.261233794
01/08 4:00:00,7.245467183,0.54984275,3.016537321,0.00E+00,2.726312419,0.00E+00,7.56E-02,7.56E-02,7.56E-02,5.36E-02,1.10E-02,5.40E-02,0.340612851,0.266761842
01/08 5:00:00,8.131761808,0.558977992,3.439907201,0.00E+00,3.092429845,0.00E+00,8.58E-02,8.58E-02,8.58E-02,5.36E-02,1.10E-02,6.58E-02,0.327746155,0.324900615
01/08 6:00:00,9.288005333,0.61840926,3.952675766,0.00E+00,3.351411568,0.00E+00,9.30E-02,9.30E-02,9.30E-02,5.36E-02,1.10E-02,8.01E-02,0.365738368,0.576070371
01/08 7:00:00,13.55086546,0.85777478,5.808470394,0.00E+00,4.732252593,0.00E+00,0.131264909,0.131264909,0.131264909,0.123205778,2.53E-02,0.140383655,0.422574718,1.047108811
01/08 8:00:00,11.14517511,1.114714497,4.407319017,0.00E+00,3.195800379,0.00E+00,8.86E-02,8.86E-02,8.86E-02,0.251768291,5.16E-02,0.228567474,0.449017299,1.180588155
01/08 9:00:00,8.748072206,1.044904469,3.291158269,0.00E+00,2.112079913,0.00E+00,5.86E-02,5.86E-02,5.86E-02,0.241054754,4.94E-02,0.301128191,0.37961819,1.15292842
01/08 10:00:00,6.063973017,0.891033149,2.130319585,0.00E+00,1.057417371,0.00E+00,2.93E-02,2.93E-02,2.93E-02,0.123205778,2.53E-02,0.375064854,0.323085777,1.050646503
01/08 11:00:00,5.225447432,0.88570728,1.724431628,0.00E+00,0.775115864,0.00E+00,2.15E-02,2.15E-02,2.15E-02,0.101778637,2.09E-02,0.395793166,0.33068422,0.926536637
01/08 12:00:00,3.397568379,0.882123803,0.835578849,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.413608816,0.330785532,0.812792742
01/08 13:00:00,3.177722562,0.862599596,0.744988228,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.3996568,0.325213341,0.72258596
01/08 14:00:00,3.012880419,0.835624596,0.689929485,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.361436105,0.336459036,0.66675256
01/08 15:00:00,2.903927851,0.831357484,0.640372206,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107135439,2.20E-02,0.331768009,0.355404486,0.615890227
01/08 16:00:00,3.032855141,0.891545797,0.645324798,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.133919315,2.75E-02,0.339922861,0.375160437,0.619481933
01/08 17:00:00,3.624258701,1.119593974,0.715379937,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.389638974,0.443749045,0.684812356
01/08 18:00:00,4.732264506,1.538110341,0.854127124,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.417828218,8.57E-02,0.480422252,0.539084171,0.8169924
01/08 19:00:00,5.507459616,1.811789961,0.984635916,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.432594366,0.585282702,0.944318813
01/08 20:00:00,5.495332248,1.762819138,1.013192082,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.34959093,0.604126839,0.971576903
01/08 21:00:00,5.106915917,1.634984377,0.947534014,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.567817873,0.11646503,0.310730547,0.624895915,0.904488161
01/08 22:00:00,4.643674446,1.493870675,0.856517837,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476752706,9.78E-02,0.293949376,0.610306906,0.814476946
01/08 23:00:00,3.982120005,1.212389545,0.80191902,0.00E+00,8.94E-02,0.00E+00,2.48E-03,2.48E-03,2.48E-03,0.35890373,7.36E-02,0.234174255,0.528142414,0.676151041
01/09 1052136:00:00,4.31196837,0.940982002,1.219743808,0.00E+00,0.668835319,0.00E+00,1.86E-02,1.86E-02,1.86E-02,0.246411489,5.05E-02,0.151455748,0.45894593,0.519294074
01/09 1:00:00,4.825471607,0.67359313,1.722123855,0.00E+00,1.355475537,0.00E+00,3.76E-02,3.76E-02,3.76E-02,0.128562513,2.64E-02,8.64E-02,0.37961819,0.340498382
01/09 2:00:00,5.695114568,0.580869585,2.232546915,0.00E+00,1.934159466,0.00E+00,5.37E-02,5.37E-02,5.37E-02,7.50E-02,1.54E-02,7.22E-02,0.349528357,0.274310245
01/09 3:00:00,6.580421452,0.551694154,2.691024745,0.00E+00,2.410849318,0.00E+00,6.69E-02,6.69E-02,6.69E-02,5.36E-02,1.10E-02,5.97E-02,0.345475855,0.25637738
01/09 4:00:00,7.413457699,0.550857435,3.097125237,0.00E+00,2.812117473,0.00E+00,7.80E-02,7.80E-02,7.80E-02,5.36E-02,1.10E-02,5.26E-02,0.340612851,0.261544703
01/09 5:00:00,8.144193132,0.556820431,3.447751643,0.00E+00,3.110945584,0.00E+00,8.63E-02,8.63E-02,8.63E-02,5.36E-02,1.10E-02,6.32E-02,0.327746155,0.314229319
01/09 6:00:00,8.997686431,0.611414263,3.817413814,0.00E+00,3.24692443,0.00E+00,9.01E-02,9.01E-02,9.01E-02,5.36E-02,1.10E-02,7.60E-02,0.365738368,0.545295556
01/09 7:00:00,10.18425153,0.805044083,4.219938905,0.00E+00,3.214312041,0.00E+00,8.92E-02,8.92E-02,8.92E-02,0.123205778,2.53E-02,0.129758135,0.422574718,0.976517874
01/09 8:00:00,9.603241215,1.076101217,3.692339398,0.00E+00,2.566639034,0.00E+00,7.12E-02,7.12E-02,7.12E-02,0.251768291,5.16E-02,0.207406095,0.449017299,1.094769881
01/09 9:00:00,7.454886401,0.998684236,2.704594147,0.00E+00,1.615190096,0.00E+00,4.48E-02,4.48E-02,4.48E-02,0.241054754,4.94E-02,0.268690864,0.37961819,1.063254114
01/09 10:00:00,4.730285112,0.831827791,1.536743858,0.00E+00,0.5464187,0.00E+00,1.52E-02,1.52E-02,1.52E-02,0.123205778,2.53E-02,0.33003376,0.323085777,0.968069448
01/09 11:00:00,3.460040141,0.814799071,0.932616823,0.00E+00,5.44E-02,0.00E+00,1.51E-03,1.51E-03,1.51E-03,0.101778637,2.09E-02,0.344876896,0.33068422,0.855454494
01/09 12:00:00,3.169712056,0.829635002,0.774139489,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.361120015,0.330785532,0.751353381
01/09 13:00:00,2.974173499,0.814789051,0.691024241,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.351846255,0.325213341,0.668621974
01/09 14:00:00,2.832496281,0.792036528,0.643325484,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.317848037,0.336459036,0.620148559
01/09 15:00:00,2.74061764,0.79223188,0.597842705,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107135439,2.20E-02,0.292642405,0.355404486,0.573360725
01/09 16:00:00,2.874205964,0.854486795,0.603059212,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.133919315,2.75E-02,0.302863858,0.375160437,0.577216347
01/09 17:00:00,3.448285792,1.083676026,0.66331143,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.353721026,0.443749045,0.63274385
01/09 18:00:00,4.536654621,1.502758382,0.791674141,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.417828218,8.57E-02,0.445070293,0.539084171,0.754539416
01/09 19:00:00,5.27909466,1.777479618,0.904763781,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.398284023,0.585282702,0.864446678
01/09 20:00:00,5.249013453,1.728574357,0.924277465,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.315346149,0.604126839,0.882662287
01/09 21:00:00,4.867364802,1.600128979,0.862613854,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.567817873,0.11646503,0.275875149,0.624895915,0.819568002
01/09 22:00:00,4.428650664,1.458263789,0.784612832,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476752706,9.78E-02,0.25834249,0.610306906,0.742571941
01/09 23:00:00,3.620601029,1.181616863,0.654419002,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.35890373,7.36E-02,0.205881021,0.528142414,0.618037999
01/10 1052160:00:00,2.798177529,0.906894751,0.515559442,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.246411489,5.05E-02,0.13592089,0.45894593,0.483945027
01/10 1:00:00,2.978026725,0.649313489,0.846991235,0.00E+00,0.480166244,0.00E+00,1.33E-02,1.33E-02,1.33E-02,0.128562513,2.64E-02,8.64E-02,0.37961819,0.340675054
01/10 2:00:00,3.70984434,0.554780868,1.292106159,0.00E+00,0.993630863,0.00E+00,2.76E-02,2.76E-02,2.76E-02,7.50E-02,1.54E-02,7.22E-02,0.349528357,0.274398093
01/10 3:00:00,4.512566039,0.52452155,1.711483341,0.00E+00,1.431245344,0.00E+00,3.97E-02,3.97E-02,3.97E-02,5.36E-02,1.10E-02,5.97E-02,0.345475855,0.256439949
01/10 4:00:00,5.238469159,0.522276564,2.066821402,0.00E+00,1.781743821,0.00E+00,4.94E-02,4.94E-02,4.94E-02,5.36E-02,1.10E-02,5.26E-02,0.340612851,0.261614521
01/10 5:00:00,5.936866313,0.527811618,2.40209264,0.00E+00,2.06514414,0.00E+00,5.73E-02,5.73E-02,5.73E-02,5.36E-02,1.10E-02,6.32E-02,0.327746155,0.31437176
01/10 6:00:00,6.871710489,0.583468829,2.81039856,0.00E+00,2.239459045,0.00E+00,6.21E-02,6.21E-02,6.21E-02,5.36E-02,1.10E-02,7.60E-02,0.365738368,0.545745687
01/10 7:00:00,10.27769539,0.806244975,4.264260385,0.00E+00,3.257605566,0.00E+00,9.04E-02,9.04E-02,9.04E-02,0.123205778,2.53E-02,0.129758135,0.422574718,0.97754583
01/10 8:00:00,8.317043689,1.059167437,3.083057525,0.00E+00,1.956156561,0.00E+00,5.43E-02,5.43E-02,5.43E-02,0.251768291,5.16E-02,0.207406095,0.449017299,1.095970481
01/10 9:00:00,6.349048627,0.98412417,2.180855293,0.00E+00,1.090282785,0.00E+00,3.02E-02,3.02E-02,3.02E-02,0.241054754,4.94E-02,0.268690864,0.37961819,1.064422571
01/10 10:00:00,4.083439961,0.823302291,1.230439033,0.00E+00,0.239064486,0.00E+00,6.63E-03,6.63E-03,6.63E-03,0.123205778,2.53E-02,0.33003376,0.323085777,0.969118836
01/10 11:00:00,3.342614341,0.81329057,0.876931573,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.344876896,0.33068422,0.854152445
01/10 12:00:00,3.165234971,0.829635002,0.771900946,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.361120015,0.330785532,0.749114839
01/10 13:00:00,2.9702541,0.814789051,0.689064542,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.351846255,0.325213341,0.666662274
01/10 14:00:00,2.826303274,0.792036528,0.640228981,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.101778637,2.09E-02,0.317848037,0.336459036,0.617052055
01/10 15:00:00,2.733964436,0.79223188,0.594516103,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.107135439,2.20E-02,0.292642405,0.355404486,0.570034123
01/10 16:00:00,2.867036414,0.854486795,0.599474437,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.133919315,2.75E-02,0.302863858,0.375160437,0.573631572
01/10 17:00:00,3.440785973,1.083676026,0.659561521,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.224984415,4.61E-02,0.353721026,0.443749045,0.62899394
01/10 18:00:00,4.527871671,1.502758382,0.787282666,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.417828218,8.57E-02,0.445070293,0.539084171,0.750147941
01/10 19:00:00,5.271253198,1.777479618,0.90084305,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.621385559,0.127452299,0.398284023,0.585282702,0.860525947
01/10 20:00:00,5.241594255,1.728574357,0.920567866,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.658882972,0.135143384,0.315346149,0.604126839,0.878952688
01/10 21:00:00,4.859292632,1.600128979,0.858577769,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.567817873,0.11646503,0.275875149,0.624895915,0.815531917
01/10 22:00:00,4.419996774,1.458263789,0.780285887,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.476752706,9.78E-02,0.25834249,0.610306906,0.738244996
01/10 23:00:00,3.611825007,1.181616863,0.650030991,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.35890373,7.36E-02,0.205881021,0.528142414,0.613649988
01/11 1052184:00:00,2.791704856,0.906894751,0.512323106,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.246411489,5.05E-02,0.13592089,0.45894593,0.48070869
01/11 1:00:00,1.958928199,0.635994466,0.364051483,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.128562513,2.64E-02,8.64E-02,0.37961819,0.337901547
01/11 2:00:00,2.179430026,0.534688275,0.567140299,0.00E+00,0.269269527,0.00E+00,7.47E-03,7.47E-03,7.47E-03,7.50E-02,1.54E-02,7.22E-02,0.349528357,0.273793568
01/11 3:00:00,3.008265138,0.504754476,0.998916427,0.00E+00,0.718619349,0.00E+00,1.99E-02,1.99E-02,1.99E-02,5.36E-02,1.10E-02,5.97E-02,0.345475855,0.256499031
01/11 4:00:00,3.729115361,0.502440167,1.351762702,0.00E+00,1.066618632,0.00E+00,2.96E-02,2.96E-02,2.96E-02,5.36E-02,1.10E-02,5.26E-02,0.340612851,0.261681009
01/11 5:00:00,4.460961193,0.508414474,1.702938652,0.00E+00,1.365854559,0.00E+00,3.79E-02,3.79E-02,3.79E-02,5.36E-02,1.10E-02,6.32E-02,0.327746155,0.314507353
01/11 6:00:00,5.335223754,0.563267778,2.082555718,0.00E+00,1.51118767,0.00E+00,4.19E-02,4.19E-02,4.19E-02,5.36E-02,1.10E-02,7.60E-02,0.365738368,0.54617422
01/11 7:00:00,8.273612048,0.779886841,3.314997783,0.00E+00,2.307364211,0.00E+00,6.40E-02,6.40E-02,6.40E-02,0.123205778,2.53E-02,0.129758135,0.422574718,0.978524582
