Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 04/04  24:00:00,0.598094508656171,0.346598598740249,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.323708913880957 
 04/05  01:00:00,0.507352772052696,0.600132960860185,0.000000000000000E+000,0.312293932041401,0.000000000000000E+000,8.662520357269880E-003,8.662520357269880E-003,8.662520357269880E-003,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.266763658451940 
 04/05  02:00:00,0.472555585817027,1.02758863672809,0.000000000000000E+000,0.755746297176721,0.000000000000000E+000,2.096316006343913E-002,2.096316006343913E-002,2.096316006343913E-002,5.191758826190433E-002,1.064880964132590E-002,7.154747547045819E-002,0.302403540319900,0.251011321304726 
 04/05  03:00:00,0.471554319102559,1.41852702597505,0.000000000000000E+000,1.14246090083418,0.000000000000000E+000,3.168998752607529E-002,3.168998752607529E-002,3.168998752607529E-002,5.191758826190433E-002,1.064880964132590E-002,6.407608801926525E-002,0.298146833593987,0.255528329438451 
 04/05  04:00:00,0.478921331482086,1.78162032471767,0.000000000000000E+000,1.45994102829268,0.000000000000000E+000,4.049636441966562E-002,4.049636441966562E-002,4.049636441966562E-002,5.191758826190433E-002,1.064880964132590E-002,7.389926005084047E-002,0.286884297048351,0.301917318704195 
 04/05  05:00:00,0.532332471391114,2.13055985535093,0.000000000000000E+000,1.60220767485694,0.000000000000000E+000,4.444260735166105E-002,4.444260735166105E-002,4.444260735166105E-002,5.516243794388505E-002,1.131435998817075E-002,8.619823570287033E-002,0.320139818344528,0.506299401646370 
 04/05  06:00:00,0.676236854661673,2.48012593164280,0.000000000000000E+000,1.56722152643107,0.000000000000000E+000,4.347214910106201E-002,4.347214910106201E-002,4.347214910106201E-002,9.085576449631344E-002,1.863541789527239E-002,0.138308432905419,0.369890078203606,0.887424587878369 
 04/05  07:00:00,0.898703779333801,2.57907688031054,0.000000000000000E+000,1.56129161699419,0.000000000000000E+000,4.330766316027587E-002,4.330766316027587E-002,4.330766316027587E-002,0.168732143564277,3.460862349167664E-002,0.213944392031827,0.393035921025746,0.990711048398707 
 04/05  08:00:00,0.829953360654646,2.54869267208400,0.000000000000000E+000,1.56382332489352,0.000000000000000E+000,4.337788857603476E-002,4.337788857603476E-002,4.337788857603476E-002,0.136283646744470,2.795312002322813E-002,0.274974524459516,0.332289168791397,0.961979662331189 
 04/05  09:00:00,0.753736337302665,2.39149578858328,0.000000000000000E+000,1.49489917104398,0.000000000000000E+000,4.146604583888513E-002,4.146604583888513E-002,4.146604583888513E-002,6.489698698982695E-002,1.331101102870530E-002,0.336182328282564,0.282804953102684,0.877115644756729 
 04/05  10:00:00,0.764910643110603,2.47019062254780,0.000000000000000E+000,1.67270123795305,0.000000000000000E+000,4.639798292167247E-002,4.639798292167247E-002,4.639798292167247E-002,5.191758826190433E-002,1.064880964132590E-002,0.351415192863779,0.289456057361922,0.777550251586815 
 04/05  11:00:00,0.762456626743063,1.74294779477343,0.000000000000000E+000,1.03377782723094,0.000000000000000E+000,2.867529770669731E-002,2.867529770669731E-002,2.867529770669731E-002,5.191758826190433E-002,1.064880964132590E-002,0.366595180321093,0.289544738752045,0.689224725731545 
 04/05  12:00:00,0.738865334205867,1.34854132958891,0.000000000000000E+000,0.708587132607153,0.000000000000000E+000,1.965504235380153E-002,1.965504235380153E-002,1.965504235380153E-002,5.191758826190433E-002,1.064880964132590E-002,0.356901619593564,0.284667262295272,0.620344939336090 
 04/05  13:00:00,0.715857647897705,1.29271212279596,0.000000000000000E+000,0.692416321166072,0.000000000000000E+000,1.920649062438987E-002,1.920649062438987E-002,1.920649062438987E-002,5.191758826190433E-002,1.064880964132590E-002,0.324498850711145,0.294510896598940,0.580008466850674 
 04/05  14:00:00,0.700388262654348,1.00156299323833,0.000000000000000E+000,0.440634636295421,0.000000000000000E+000,1.222248053965158E-002,1.222248053965158E-002,1.222248053965158E-002,5.191758826190433E-002,1.064880964132590E-002,0.299430055599500,0.311094316551965,0.539498676001779 
 04/05  15:00:00,0.718558809406663,0.733851881885094,0.000000000000000E+000,0.166231532161301,0.000000000000000E+000,4.610989467373122E-003,4.610989467373122E-003,4.610989467373122E-003,5.191758826190433E-002,1.064880964132590E-002,0.307919222350081,0.328387187625979,0.544999452196716 
 04/05  16:00:00,0.824176332482388,0.620747075225154,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.516243794388505E-002,1.131435998817075E-002,0.354200033750992,0.388424488739342,0.593990518063773 
 04/05  17:00:00,1.01510124868471,0.732358531566215,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.463154933534169E-002,1.530765934136768E-002,0.438213351102789,0.471873676845214,0.699853590777236 
 04/05  18:00:00,1.11850952099186,0.832967294140936,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136283646744470,2.795312002322813E-002,0.396885327422791,0.512312390741365,0.797676739181731 
 04/05  19:00:00,1.19043943340151,0.850981692077703,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.269322463756319,5.524069379141967E-002,0.321994134489507,0.528807129304268,0.814554899759593 
 04/05  20:00:00,1.37965967536643,0.794397666749486,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.441299503551081,9.051487717749380E-002,0.285783468298347,0.546986814279512,0.756718569815374 
 04/05  21:00:00,1.39872544031576,0.904446359384167,0.000000000000000E+000,0.181630983001198,0.000000000000000E+000,5.038144921593407E-003,5.038144921593407E-003,5.038144921593407E-003,0.476992830103509,9.783592690097891E-002,0.269566832227902,0.534216694101780,0.686015947081560 
 04/05  22:00:00,1.14156521447429,1.19038324932388,0.000000000000000E+000,0.584196164831533,0.000000000000000E+000,1.620464136914859E-002,1.620464136914859E-002,1.620464136914859E-002,0.356933465017874,7.321055179229459E-002,0.217845457523059,0.462296086711915,0.574341894427892 
 04/05  23:00:00,0.890529560081245,1.52089379732119,0.000000000000000E+000,1.03937565426251,0.000000000000000E+000,2.883057222740405E-002,2.883057222740405E-002,2.883057222740405E-002,0.246608522632240,5.058184272744180E-002,0.147706913176347,0.401726697257812,0.453845265446569 
 04/05  24:00:00,0.640101321091872,1.86264240034614,0.000000000000000E+000,1.51439443568645,0.000000000000000E+000,4.200681243569918E-002,4.200681243569918E-002,4.200681243569918E-002,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.325358279800391 
 04/06  01:00:00,0.551685718930361,2.19815404379771,0.000000000000000E+000,1.91054821929277,0.000000000000000E+000,5.299546723493598E-002,5.299546723493598E-002,5.299546723493598E-002,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.266530454138102 
 04/06  02:00:00,0.514766154040772,2.54916260946203,0.000000000000000E+000,2.27748636595843,0.000000000000000E+000,6.317372828718303E-002,6.317372828718303E-002,6.317372828718303E-002,5.191758826190433E-002,1.064880964132590E-002,7.154747547045819E-002,0.302403540319900,0.250845225256950 
 04/06  03:00:00,0.512099352145957,2.88003677118277,0.000000000000000E+000,2.60415648960638,0.000000000000000E+000,7.223502056947161E-002,7.223502056947161E-002,7.223502056947161E-002,5.191758826190433E-002,1.064880964132590E-002,6.407608801926525E-002,0.298146833593987,0.255342485873973 
 04/06  04:00:00,0.519002083667376,3.22619852218361,0.000000000000000E+000,2.90489875224378,0.000000000000000E+000,8.057711660495448E-002,8.057711660495448E-002,8.057711660495448E-002,5.191758826190433E-002,1.064880964132590E-002,7.389926005084047E-002,0.286884297048351,0.301537792219044 
 04/06  05:00:00,0.571339717067180,3.53561575095656,0.000000000000000E+000,3.00846424082977,0.000000000000000E+000,8.344985302772874E-002,8.344985302772874E-002,8.344985302772874E-002,5.516243794388505E-002,1.131435998817075E-002,8.619823570287033E-002,0.320139818344528,0.505098731279167 
 04/06  06:00:00,0.714088134072639,3.84196587432082,0.000000000000000E+000,2.93180416433826,0.000000000000000E+000,8.132342851202715E-002,8.132342851202715E-002,8.132342851202715E-002,9.085576449631344E-002,1.863541789527239E-002,0.138308432905419,0.369890078203606,0.884681892649206 
 04/06  07:00:00,0.935073150065227,3.88703158870198,0.000000000000000E+000,2.87244972377505,0.000000000000000E+000,7.967703389170196E-002,7.967703389170196E-002,7.967703389170196E-002,0.168732143564277,3.460862349167664E-002,0.213944392031827,0.393035921025746,0.987507650009291 
 04/06  08:00:00,0.863830470375190,3.76688418882902,0.000000000000000E+000,2.78513252412079,0.000000000000000E+000,7.725499829658003E-002,7.725499829658003E-002,7.725499829658003E-002,0.136283646744470,2.795312002322813E-002,0.274974524459516,0.332289168791397,0.958861979848940 
 04/06  09:00:00,0.780932705986698,3.36915653748541,0.000000000000000E+000,2.47535988724379,0.000000000000000E+000,6.866241452291767E-002,6.866241452291767E-002,6.866241452291767E-002,6.489698698982695E-002,1.331101102870530E-002,0.336182328282564,0.282804953102684,0.874315677459046 
 04/06  10:00:00,0.789683226966043,3.36086694968899,0.000000000000000E+000,2.56578169259794,0.000000000000000E+000,7.117056677711399E-002,7.117056677711399E-002,7.117056677711399E-002,5.191758826190433E-002,1.064880964132590E-002,0.351415192863779,0.289456057361922,0.775146124083117 
 04/06  11:00:00,0.771235621960946,2.05740327544164,0.000000000000000E+000,1.35027081343945,0.000000000000000E+000,3.745429292457704E-002,3.745429292457704E-002,3.745429292457704E-002,5.191758826190433E-002,1.064880964132590E-002,0.366595180321093,0.289544738752045,0.687187220191250 
 04/06  12:00:00,0.737244712015812,1.28836467825258,0.000000000000000E+000,0.650161818124519,0.000000000000000E+000,1.803442016374689E-002,1.803442016374689E-002,1.803442016374689E-002,5.191758826190433E-002,1.064880964132590E-002,0.356901619593564,0.284667262295272,0.618593602482386 
 04/06  13:00:00,0.699353606112090,0.696152337327883,0.000000000000000E+000,9.742642316490507E-002,0.000000000000000E+000,2.702448838775702E-003,2.702448838775702E-003,2.702448838775702E-003,5.191758826190433E-002,1.064880964132590E-002,0.324498850711145,0.294510896598940,0.578438579383763 
 04/06  14:00:00,0.688165782114696,0.557763040844737,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.299430055599500,0.311094316551965,0.536333359903611 
 04/06  15:00:00,0.713947819939288,0.562806691935654,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.191758826190433E-002,1.064880964132590E-002,0.307919222350081,0.328387187625979,0.540185794408576 
 04/06  16:00:00,0.824176332482388,0.614623789323016,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.516243794388505E-002,1.131435998817075E-002,0.354200033750992,0.388424488739342,0.587867232161632 
 04/06  17:00:00,1.01510124868471,0.725230208139944,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,7.463154933534169E-002,1.530765934136768E-002,0.438213351102789,0.471873676845214,0.692725267350968 
 04/06  18:00:00,1.11850952099186,0.824467282832207,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.136283646744470,2.795312002322813E-002,0.396885327422791,0.512312390741365,0.789176727873005 
 04/06  19:00:00,1.19043943340151,0.841942718255777,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.269322463756319,5.524069379141967E-002,0.321994134489507,0.528807129304268,0.805515925937667 
 04/06  20:00:00,1.37965967536643,0.786068879433187,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.441299503551081,9.051487717749380E-002,0.285783468298347,0.546986814279512,0.748389782499075 
 04/06  21:00:00,1.39368729539417,0.716179993402806,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.476992830103509,9.783592690097891E-002,0.269566832227902,0.534216694101780,0.679380564101397 
 04/06  22:00:00,1.12536057310514,0.602900422860016,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.356933465017874,7.321055179229459E-002,0.217845457523059,0.462296086711915,0.571055232795568 
 04/06  23:00:00,0.868971982736258,0.742701024685742,0.000000000000000E+000,0.262199922871297,0.000000000000000E+000,7.272994882417668E-003,7.272994882417668E-003,7.272994882417668E-003,0.246608522632240,5.058184272744180E-002,0.147706913176347,0.401726697257812,0.452828224202331 
 04/06  24:00:00,0.620881194214797,1.16925893781339,0.000000000000000E+000,0.821486511754248,0.000000000000000E+000,2.278668555862430E-002,2.278668555862430E-002,2.278668555862430E-002,0.126549091048742,2.595646761875748E-002,9.822476913727689E-002,0.332289168791397,0.324882741199846 
 04/07  01:00:00,0.534876209175372,1.59191457632102,0.000000000000000E+000,1.30454584578402,0.000000000000000E+000,3.618595747994838E-002,3.618595747994838E-002,3.618595747994838E-002,7.787637906796342E-002,1.597321923576516E-002,8.381484540687240E-002,0.305950795924824,0.266293360170148 
 04/07  02:00:00,0.499462000960976,1.99726254360495,0.000000000000000E+000,1.72575385108568,0.000000000000000E+000,4.786957520738758E-002,4.786957520738758E-002,4.786957520738758E-002,5.191758826190433E-002,1.064880964132590E-002,7.154747547045819E-002,0.302403540319900,0.250677674272620 
 04/07  03:00:00,0.496968843592518,2.33437703996657,0.000000000000000E+000,2.05868406183040,0.000000000000000E+000,5.710451201603473E-002,5.710451201603473E-002,5.710451201603473E-002,5.191758826190433E-002,1.064880964132590E-002,6.407608801926525E-002,0.298146833593987,0.255155182433751 
 04/07  04:00:00,0.502741738537036,2.63961164681975,0.000000000000000E+000,2.31869440204648,0.000000000000000E+000,6.431677147461407E-002,6.431677147461407E-002,6.431677147461407E-002,5.191758826190433E-002,1.064880964132590E-002,7.389926005084047E-002,0.286884297048351,0.301155267052474 
 04/07  05:00:00,0.554699017050809,2.93448906313032,0.000000000000000E+000,2.40854765469756,0.000000000000000E+000,6.680915301135687E-002,6.680915301135687E-002,6.680915301135687E-002,5.516243794388505E-002,1.131435998817075E-002,8.619823570287033E-002,0.320139818344528,0.503888629585131 
 04/07  06:00:00,0.697074316021945,3.22583360839554,0.000000000000000E+000,2.31843623919060,0.000000000000000E+000,6.430961046133415E-002,6.430961046133415E-002,6.430961046133415E-002,9.085576449631344E-002,1.863541789527239E-002,0.138308432905419,0.369890078203606,0.881917551871571 
 04/07  07:00:00,0.917657245735173,3.25593929572357,0.000000000000000E+000,2.24458612069264,0.000000000000000E+000,6.226112956164574E-002,6.226112956164574E-002,6.226112956164574E-002,0.168732143564277,3.460862349167664E-002,0.213944392031827,0.393035921025746,0.984278960113294 
 04/07  08:00:00,0.845774176721625,3.11279150849002,0.000000000000000E+000,2.13418214125284,0.000000000000000E+000,5.919870464301472E-002,5.919870464301472E-002,5.919870464301472E-002,0.136283646744470,2.795312002322813E-002,0.274974524459516,0.332289168791397,0.955719682377876 
